PersonID,CompanyName,MatchScore
3b75f9f8-abc3-40d8-baea-2dc8319c801f,Nepal Telecom,1.0
d69dd7e4-c19f-427e-b404-54c9a9f79119,Nepal AI Solutions,1.0
80ad4cc5-1098-4ec7-a2ff-7973ba9b7764,Nepal Blockchain Solutions,1.0
9f34779e-c939-4c9f-b5e3-06714f89d103,Nepal Telecom,0.9999999999999999
22556b4b-9a1d-442c-86a8-0d67ac7dbd8b,AXIOM Nepal,1.0
b167b9f4-0e71-43ab-b444-3f9100c4d68c,Fusemachines,0.8660254037844388
90cbc0cf-e00d-4218-80aa-a007ff8bd2ee,Nepal AI Solutions,0.8944271909999159
098ef425-9aa0-41e4-a97a-12b736470c23,Vertex Solutions,1.0000000000000002
040233ca-9379-4211-8223-84fef00ce228,Nepal Retail Tech,1.0
5b3ebab4-12ec-4378-91d4-f11294084637,Aayulogic,0.0
98838675-2f38-4aa5-a229-44197fa4760f,Proshore,0.9999999999999999
81d2368b-feea-441d-8924-0ea00a0d3048,Fusemachines,1.0
9acd61bc-fb86-42cb-97bc-f3e7cd496b65,NepBay,1.0
309d7105-ed38-4c03-b3fe-c0d14b1040d2,Sustainable Solutions,1.0
a7804e8d-3f39-4d4c-b1ff-d53f6595b99f,Nepal Food Tech,0.9999999999999999
e2c5b4e9-492c-4a77-84ac-e2e267564008,Sustainable Solutions,1.0
46dcfb17-939d-4d67-9b0e-1d6cb7231d9b,VertexWeb,1.0000000000000002
a990037d-accd-4b0d-8a8e-356685172769,Softmandu,0.8660254037844388
89ca7c8a-610f-4b9e-be41-e845b782ae91,Jobaxle,0.8660254037844388
1756d1e1-20c4-4cef-b5d3-36e901838e04,Sagoon,1.0000000000000002
c06ff19c-c084-4891-85da-7b8997bc7e0e,Aayulogic,0.0
1a96d703-c549-46a5-9512-853f4776b51e,Nepal Telecom,0.9999999999999999
8edb872f-5bd1-4b7f-a3cc-02665bdbd918,Deerwalk Institute,0.9999999999999999
e67d2868-b411-4078-8d0f-644bfdcf0174,Nepal Manufacturing Tech,0.8660254037844388
22492fa7-f981-48b3-ab9e-8eedc53b123f,Aayulogic,0.0
32167b68-fa03-4b65-879e-5ae212e349dd,Nepware,0.9128709291752769
d927a7ff-d44f-4290-8bce-78c4f0f810d4,Nepal Logistics Tech,0.9999999999999998
9a254524-4be8-4022-93ed-83763c6f9f2f,Innovate Tech,0.8944271909999159
b121c342-6973-4fbf-a353-b3efb59d4c6e,SunBi Design Studio,1.0
cd38af9e-fed0-4224-99c5-31879d994d8f,WorldLink,0.9999999999999998
c49c9044-45bf-46af-b8ba-5e395820de54,Nepal App Developers,1.0
1cdfec30-f073-411e-9689-da73c03155a8,NepBay,0.9999999999999999
a71c71a6-0b90-44e2-b08c-a7bccc22ca70,Tootle,0.9999999999999998
15d94a0c-34f4-40f4-9553-cd28aaa917c9,NepBay,1.0
6ce243f0-0579-4ebe-8242-a43f3f47f491,Nepware,1.0
7a42f6c5-7ad9-469b-935a-43d21fb35200,Sustainable Solutions,1.0
b7b1f1c4-ed61-4cb5-b10f-096583f8235d,SunBi Design Studio,1.0
f17e1e07-ec68-4ad1-bb0c-ffcd3337be63,Digi Technolab,1.0000000000000002
2f31be32-0080-4063-826b-e99f230222c7,Nepal Wellness Tech,0.9999999999999999
a2a17274-f90f-4682-bb59-8a3f1d73a29b,Foodmandu,1.0
22106acd-a1de-45aa-b9bc-e7c943f511d6,Nepware,0.9128709291752769
6b2a3ede-1d0e-4268-b59b-e7648f7239ee,Nepal Manufacturing Tech,0.8944271909999159
f6658cab-3769-4acd-91f1-7a8612a779c1,Nepal Computer,1.0000000000000002
bd68fe64-0ebc-4637-8b14-4eb9cd9c54c8,Nepware,1.0000000000000002
4729b863-add0-4390-b106-2b9580fd9e72,Foodmandu,1.0000000000000002
65155e22-38f5-4933-9ba2-b569f4f42fb8,Nepware,0.9258200997725515
2c06e182-7b02-492f-9ad0-3408ced01428,Braindigit,1.0
4fec3e0c-aed7-43c8-a713-f97a8227430b,Tech In Asia Nepal,0.9999999999999998
47ee7ed0-7cec-44c6-bc7f-6128d8c44bdc,Nepal Telecom Services,1.0
d5f3e2fd-361a-4759-b2bf-b4a20aa4e9d2,Nepal Agri Tech,0.8944271909999159
d0493036-bf8d-4f8e-9e0f-16d25e83fda9,Nepware,1.0
c14e42eb-616d-4dc9-9ba0-8b141d6ff8bc,Nepal Computer,1.0000000000000002
9f50dc47-e11f-44ea-88ef-0665ff63bf38,Nepal Telecom Services,1.0
c9db7a80-84a4-4855-87d0-9e9fff346e0b,Tech In Asia Nepal,0.9999999999999998
367d2404-47fb-4d73-968c-233c74ed737a,Nepware,1.0
3f8d431b-b947-4ce2-a121-8807ba6d8860,Nepware,1.0
64f6356e-3b19-4b13-be73-fec2c18fbfd2,Nepal Legal Tech,0.9999999999999998
c4bcff54-8b76-4831-ad2b-3cc9b9351b89,NepBay,1.0
f46ffa24-27ab-4111-9c09-3215c77c93cf,Nepal Travel Tech,0.9999999999999998
fb0b6234-21b9-40e6-96ad-927399373fc2,Nepware,0.9128709291752769
28fba94a-2afc-4c4c-971e-2f145de1fecf,Nepal Legal Tech,0.9999999999999998
a1d48ead-e98d-4083-bb18-0c568bdb96ec,Nepal Water Tech,0.9999999999999998
30c03312-e024-4391-b5f4-2d8e9cb5ff9d,Deerwalk,0.9999999999999998
5cf30a19-81af-43bd-89d5-2fd0a0c174c5,Sprout Technology,1.0
b40a313c-f43f-4951-8948-34fcf06dd06a,SastoDeal,1.0000000000000002
b790f88d-e8ce-4a4d-ac4f-96da325c075b,Yellow Nepal,1.0000000000000002
34af6322-9181-4322-86d3-7b917fe88c80,NepBay,0.9999999999999999
3f316472-f995-4ac9-b55a-1d767e27380d,SunBi Design Studio,1.0
7ee1107d-16ef-45a1-8efa-e0825a881455,Nepal Telecom,1.0
f22d80b3-9bae-41c3-97e5-a3b33315b992,Tech One Global,0.9128709291752769
09810ef4-da40-49b8-a9c5-c1a7b55e95d3,NepBay,1.0000000000000002
e3b5ef54-3ff9-4b70-9177-d239d3959013,Foodmandu,0.8944271909999159
3494172b-a099-4caf-a569-12028870fc56,Ansu Solutions,1.0
4efcac03-5717-41c4-826d-f9b31facf601,Nepal Construction Tech,1.0
c744174c-275a-4e50-90b3-4a18c9d0c8f1,NepBay,1.0
c16bbdf1-fc4a-4bc4-82d6-79f1098c5183,Sustainable Solutions,1.0
394b5462-d716-48bd-8c00-8617b85438b3,Foodmandu,1.0000000000000002
e7aa0377-b138-4d0b-9075-d753c6e309df,ESignature,1.0
76966db9-123f-4bac-a1b6-fe2b3147833d,Nepal Beverage Tech,0.9999999999999998
eca9da70-21a3-4726-9843-e391fbc03ada,Nepal Travel Tech,0.9999999999999998
96369683-b05c-482f-8abc-7e69d1a9b0bc,Genese Solution,1.0
f028b8a8-6e53-4265-9094-c71fa7f6a056,Nepal Beverage Tech,0.9999999999999999
1a15f3db-8d40-404f-81bd-40724ce3ec31,Nepal Legal Tech,0.9999999999999998
7a5235b9-8fcb-4d9e-baa9-d2ecd4ebe30e,Nepware,1.0
72e250f0-e4be-4e04-bcb1-5f4719cd9f45,Nepal Telecom,0.9999999999999999
bb3c9181-e4dd-47a7-9567-1ab13f6054c7,Nepal Retail Tech,1.0
1f760598-9664-45a6-ba75-e8d072ce9376,Nepal Legal Tech,0.9999999999999998
762e9b11-6cfc-48cf-b216-ab20ac41b3c9,Nepal AI Solutions,1.0000000000000002
b3e5d909-035f-49ac-ab38-38bfdec49ab5,Sustainable Solutions,1.0
7d3bfa3c-27f5-44f6-9777-4a3675dfacee,SunBi Design Studio,1.0
9786264c-0d5e-4ec8-a2c0-f2c4fb1034b6,NepBay,0.9999999999999999
4438e5b8-73ad-4735-9fa8-e3dc0b634fd5,Nepal Retail Tech,1.0
d7906c5b-5d84-4c9a-b6fd-d93a7950dc8a,Pathao,0.9999999999999999
cf4271ec-2fd6-46d0-ad31-598f1c71c6bd,Aayulogic,0.0
4178d0f2-c619-4319-8bfa-78f0918cc972,Nepal Legal Tech,0.9999999999999998
e9b484a5-254a-49ea-aeaf-b165d9cd778d,NepBay,0.9999999999999999
384dc75c-0871-4724-8960-d978e8fd59c8,Genese Solution,1.0
d46b62dd-1656-4e2b-860b-b4648655bc59,SunBi Design Studio,0.9128709291752769
9f3bd08f-31d1-4fda-a4bc-0ddb041bb8d0,Sprout Technology,1.0
209dd361-3582-474f-b369-22527a358082,Nepal Manufacturing Tech,1.0
cd8d6f32-ea60-4739-84fe-7f5bf55fad96,Nepal Manufacturing Tech,1.0
a5c05f7f-25ea-4e9c-b508-aa7ad8ef0ad8,Genese Solution,1.0
5d574181-93ab-479f-816a-225a14cf2a8d,Nepal Manufacturing Tech,0.8660254037844388
68509ac9-8f64-4f02-a8d9-d5a8a63b2987,Nepal Food Tech,1.0000000000000002
a3e97393-7f95-4854-bd67-a4e19a3cd106,Nepal Blockchain Solutions,1.0
4d69075c-37e1-4bfb-8fbc-46305ab7daf2,Genese Solution,1.0
025f1a04-7eda-4cbf-831d-aed1e940de73,Softmandu,1.0
9122fbce-9ad6-48b4-89e1-eae081d47b00,Fusemachines,0.8660254037844388
1bbb3088-7a7a-419a-89f5-0604ac618044,Nepal Water Tech,0.9999999999999998
bb566339-24a7-41d5-8481-193a5d70a4fe,Nepal Media Tech,0.9999999999999999
d9f1f832-9adb-40e5-8a36-889b6278c638,Nepal Food Tech,0.8660254037844388
718e82be-2db8-4dfc-a259-e3aee8d02146,IntroCept,1.0
ab0bde7e-525c-4c62-96b9-d26d9bbcb99f,Nepal Agri Tech,0.8944271909999159
f690a8a4-03a6-4c0f-8130-cbcb7bd3d2a1,SunBi Design Studio,0.9999999999999999
15d2aa31-a466-4031-8141-71d95bfd0588,NepBay,0.8944271909999159
0b6d0717-8ced-4fe8-a527-519bd20bd550,SunBi Design Studio,1.0
ec76c61f-d4d5-4a2e-9b98-169572af8fc0,Aayulogic,0.0
b7d75413-490f-46a7-b1a9-b3fed352f828,NepBay,1.0
76f9109d-2bf0-4263-b60f-d152580ea85c,Nepal App Development,1.0000000000000002
2e26dc6e-4304-4a1a-a0c9-c45ad871b898,AXIOM Nepal,1.0
39ffd6c0-1221-40f1-a3e9-ac50c3770931,Cotiviti Nepal,0.9999999999999999
4b4d830d-6058-4d73-8d58-965e496ac34a,Ansu Solutions,1.0
d62aabbe-a173-4a7d-9c9e-32482a40e714,Aayulogic,0.0
fd3f3ccf-05d3-42c0-b781-c074304885ce,Nepal Computer,1.0000000000000002
320ac0d9-397a-4531-b82c-c7e6496c939e,Urban Girl,0.9999999999999999
7bed3fdc-1fe9-4377-9d19-f2c00c26407a,Nepal Digital Solutions,1.0
49d51771-6f5c-491c-bf89-b748ebdd5a92,Sustainable Solutions,1.0
832e835d-00e3-404c-846c-0360ed5d0329,Jobaxle,1.0
591efa70-5f91-41e8-82a4-812145e83d44,Subisu,0.9999999999999999
9546839f-65bb-4166-9789-1aa11c96dd0e,Nepal Manufacturing Tech,0.8944271909999159
10f0f122-1a90-41d5-9848-c860fc2c928a,Nepal Legal Tech,0.9999999999999998
9bd3a9cc-557b-4d1d-a5fb-1e5b82305da8,NepBay,1.0
afc6e0e1-5533-4923-bd93-4c3ff8a78a18,Tootle,0.9999999999999998
2211fbc4-4a7a-445b-9289-c3871d7489bc,Genese Solution,1.0
6c657818-0006-49b5-aa30-9a1f0c7b6159,SunBi Design Studio,1.0
ea36ebdb-fc95-49e6-bc2e-4118d949b54e,Pathao,0.9999999999999997
d8e8978e-6ea9-4ec8-84b6-8afa039b5bd0,Nepware,1.0
87bc2cc0-8e51-472a-b3c0-43fd1e3160c7,Aayulogic,0.0
a6e3b383-34b1-4115-a222-364d1e73ddac,Pumori Software Solutions,1.0000000000000002
239208ba-4fef-48b7-8c9d-64d63261c332,Nepal E-commerce Development,0.8660254037844388
ddb1eac6-7557-404d-bc5c-edf4a832167e,Foodmandu,0.9999999999999998
581f041d-a82b-4e2c-9769-5d1bbbb76a87,Nepal Retail Tech,1.0
23570c83-77f4-42ba-93b1-7c1d52469f11,Stupa Tech,0.8944271909999159
0dac67b8-cb0a-49aa-a3dc-00d0863744b6,Nepal Wellness Tech,0.9999999999999998
aa383e19-e337-4712-a3ab-779ea52a8fa0,Krishi Tech,0.9999999999999997
99ec4205-15ac-4d2f-836f-be9da8b1cee2,Sagoon,0.9128709291752769
72f7276f-5bf7-4e10-bee8-a8deb05c784a,Nepal Media,0.8944271909999159
f5033a74-3b1e-48fd-afbc-4a103bb7af9f,Merojob,1.0
ce8e7b13-5209-4ecd-84cd-3975d3b3241d,NepBay,1.0
ba744abb-7723-467e-a3d4-2a79d0271929,Nepal Digital Solutions,1.0
79e541c4-0fbe-4364-ab44-55d6c32cb9c9,NepaliPatro,0.9128709291752769
30fb26ac-1210-4825-9749-a80cc9b2ac9f,NepaliPatro,0.9999999999999999
e60f47e0-d15c-4295-8c68-0174a0de6906,Nepal Travel Tech,0.9999999999999998
5fe07b9b-54c3-453e-aab0-8bee402fab34,Echo Innovators,1.0
b7303378-c1ce-42a0-a133-3dca67a72a5c,Innovative Solutions,0.9128709291752769
174214aa-9295-4656-a582-7377be1d7d6f,NepaliPatro,0.9128709291752769
950f3130-9406-4c95-b6e1-2a832e4f8d6b,Nepal Retail Tech,1.0
ec40db92-8b3c-4a36-aeb4-5e09f9de3cf7,Vianet,0.9128709291752769
bf1bf948-a0fd-41c7-9003-e39f3ade5869,Nepal Agri Tech,0.9128709291752769
f310d287-351e-4233-9aae-bbbf33960668,Nepal Legal Tech,0.9999999999999998
36d4496b-4b17-4677-843a-fc40e9310fbd,Fusemachines,0.8660254037844388
a15e86c7-a544-44e7-bac0-ccda8a759865,SunBi Design Studio,1.0
97972d9f-280e-4472-84b1-6ee2d6cfd473,Stupa Tech,0.9128709291752769
2eb0170c-d369-44ea-90a3-fd87f7028fe2,Foodmandu,0.8944271909999159
e2f71a72-ba44-4dbb-b48c-ccccc01d2724,NepaliPatro,1.0
44c9efe3-f5d2-41ef-b0c3-3d5c207e1f15,Nepal Wellness Tech,0.9999999999999999
b7167ac6-4f35-4e02-a2dc-2577ee7c4445,Nepware,1.0
b1ac638b-ac62-46a0-9a75-c4dd271948ad,Foodmandu,1.0000000000000002
aa699961-daa1-4a32-bf16-5a8b53bf9cd3,Sustainable Solutions,1.0
a7dadc17-b780-4a04-b146-630b06b5b9f9,Tech One Global,0.8944271909999159
d5e95fa3-e8c6-408e-aeed-4bd5f975597a,Braindigit,1.0
77d18586-7f96-428c-bb40-53af6d0f5b6e,Nepal Wellness Tech,0.9999999999999998
f2ad25d6-0a9e-4f72-b731-45dfcfd4c279,SunBi Design Studio,1.0
1ab022e1-96a8-4864-ba71-8951097e508e,Digital Nepal,1.0000000000000002
6df3ae58-150b-4a91-810d-a009660bc5f5,Nepal Computer,1.0000000000000002
c30a1ebf-c470-4e6c-bbcf-5983e64905cd,SunBi Design Studio,0.9999999999999999
9f9389e0-c75f-427a-bb50-5c57d0d3f0e3,Nepal B2B,1.0000000000000002
e2dba298-2bea-465f-bc47-001a5a031b9e,Nepal Food Tech,1.0000000000000002
76e39bb6-7f33-4d57-a9da-29165c998224,Subisu,0.9258200997725515
4adea3da-36e6-43ff-abcb-6e24ac81cdcb,Nepal Agri Tech,0.9999999999999999
9109af3c-160e-48d9-a57f-55420aa6a5b8,Nepal Retail Tech,1.0
0eb7bb62-0bb0-4c01-bcf2-17e16168a575,Nepal Food Tech,0.8660254037844388
1ed87780-da34-47b8-a899-b8e38cae3b3f,Sustainable Solutions,1.0
77042032-2afe-472d-83bc-77480ce1f45d,Fusemachines,0.8660254037844388
f1896821-d95b-478c-a62d-5e87ffa44186,Genese Solution,1.0
502e6a47-a09c-4e78-b178-7dd3293b7dbd,Nepal Legal Tech,0.9999999999999998
0c8aa038-68ef-41cd-9c73-01bdcd8efca2,Tech In Asia Nepal,0.9999999999999998
ec08b3d3-ceeb-47ae-916b-4d2ace858332,Nepal Travel Tech,0.9999999999999998
8aa970ea-5257-4fdd-8aca-f0721465df7a,Jobaxle,0.8660254037844388
24652a58-4f74-43f0-aa4b-8059b78db786,Nepal Computer,1.0000000000000002
d49c51df-3055-4678-9d6b-632600f671c6,NepBay,1.0
864a3ed6-2c7c-4c3d-91e6-bdd2339b0bbe,Nepware,1.0000000000000002
784e60bb-1b4b-44d9-9b93-7fd82b60b7d8,Fusemachines,0.8660254037844388
866b7212-ca44-4340-814a-105c0741ab00,Nepal Media Tech,0.9999999999999998
4a9c9efd-9de6-4860-acee-7a2d01c107f6,SunBi Design Studio,1.0
e5cb1e8d-ff94-4db0-ba3b-cbde2219013e,Tootle,0.9999999999999998
fc4502fa-590d-4230-b0af-6cc992084620,IT Gurus,1.0000000000000002
fde148ef-e4a1-4388-b187-3e6583fcc2d4,Nepal Computer,1.0000000000000002
58f1e7ab-62d6-4bff-9fda-259b9160022d,Nepware,1.0
6ded456f-6209-4c82-b801-1ac279bb98e8,Nepal Retail Tech,1.0
e6ee421a-68ad-4725-aa4e-c1c01475a699,Pathao,0.9999999999999999
20ec9a3b-5d6c-4cf6-b7b3-9d7d7af26048,VertexWeb,1.0000000000000002
263059d9-f9a2-4ade-81f4-ea0e89328854,Nepal Beverage Tech,0.9999999999999998
22eece7f-f36e-4c32-a1bc-d4b5503bb3fc,Jobaxle,1.0
238f116f-81a1-4d40-ac47-ad954ddb1d1b,NepBay,1.0
e7ccc197-2870-4c65-b164-ebf0fa29f38a,Subisu,0.9999999999999998
7b4031e1-3cce-454e-807b-2f979fd834db,Nepal Wireless,1.0000000000000002
b89348a7-c5ee-4b9a-8e4c-d5511e8b535b,Aayulogic,0.0
0ab2cfb7-c60d-4218-8da3-c596bd64f061,Nepal Legal Tech,0.9999999999999998
02cce9a5-679a-4b37-928e-f696496dc209,Merojob,1.0
824a09d3-a9b8-4600-b5bd-fa67b99bb9ab,Sustainable Solutions,1.0
12c30889-a3d8-4c3e-ba0e-44804a4513b9,Nepal Agri Tech,0.9999999999999999
fb73868f-8970-4486-b314-399ce9d10805,Nepal Beverage Tech,0.9999999999999998
b9d3acb5-6c3f-4481-aa91-920f769cf99d,Nepal Legal Tech,0.9999999999999998
fb31705c-7092-42f9-b4b8-5823707243ba,Nepal Manufacturing Tech,0.8944271909999159
a0399b98-cb71-47a9-ae33-263035dea84d,NepBay,1.0
c9a70c5c-2b5f-4d67-95bb-20ea115855a2,Nepal Agri Tech,0.9128709291752769
86215b28-a02a-4bb8-a1e3-f9ba7715108a,Vertex Solutions,1.0000000000000002
d998649c-007c-499e-a640-05eab1c93fe8,Hamro Patro,0.9999999999999999
b38581f2-b6e2-4759-a9b3-3d3f0c70bb40,Nepal E-commerce Development,1.0
489fa4ab-4aed-48cd-b58b-9afdbd76cc25,Braindigit,1.0
5c79c060-7e80-4ad2-b449-9ece87295e81,Khalti,1.0000000000000002
12495cc3-011c-49d2-8f4a-b468a2b670da,Foodmandu,0.9999999999999998
143858de-c4e1-4e64-9759-36067e66ff00,NepBay,1.0000000000000002
15dff769-63f7-41bf-8d4e-4f2f482a399d,Braindigit,1.0
ea162ada-20c6-4c9f-bff6-08f39a1b7524,Nepware,1.0
bf7d724a-f425-4ba2-a48a-e152837422a5,Nepal Blockchain Solutions,0.8660254037844388
e3450759-c62f-4cce-ba6b-ffe23f7870cb,Hamro Patro,0.9999999999999999
9cd50385-104f-45af-b6d2-8ad9b9fa82ad,Nepal Telecom,0.9999999999999999
b68d0370-c253-4e7e-8002-c2dc953dc9c8,Vianet,0.8571428571428569
b37a7410-4da8-4460-a9f4-cdf09528edd4,NepBay,1.0
fb1a204a-6d8c-4052-b7c3-85c8e2fde557,NepBay,1.0000000000000002
d8ee8256-5e31-48e9-b4c2-5db5c32d8db9,AXIOM Nepal,1.0
fd03ace8-887e-415c-935d-03d16384370c,NepaliPatro,1.0
88ae68f5-0505-4661-800f-9bf77b6d5b73,Tech One Global,0.8944271909999159
2297ccec-75c3-4f53-a7a6-b01ce3f46c54,Tech In Asia Nepal,0.9999999999999998
3a97a5a1-af24-42a3-9a6b-2389e6f65288,Optimum Futurist,0.9999999999999999
9324d36b-c7d2-4512-9699-0844f74174d0,GrowByData,0.9999999999999998
98f10d7b-f3c0-4b10-a275-823f70be5cf5,Nepal Food Tech,0.9128709291752769
b4605b66-67f5-4054-8352-e7d7f4218d27,Nepal Retail Tech,1.0
7ec4fcd8-86e7-4a6e-92d6-073b3e330d97,Nepal Smart Tech,1.0000000000000002
3ed76ee4-f7e3-42d5-8fac-ec3015b358dd,Stupa IT,1.0000000000000002
93a83307-c604-4faf-a9e3-a9f82c6b98f1,Nepal Computer,1.0000000000000002
59ccb162-1dd6-46eb-bbad-30e59cf9130d,Digi Technolab,0.8660254037844388
7a918d02-c2f6-4e94-8a0d-8ba37e7ca6de,Deerwalk,0.9999999999999998
b9d478e0-c6c0-4dc9-9a70-aed8368b3057,NepBay,1.0000000000000002
df5b54a2-d907-4d96-a81c-1925f41ce7f6,Nepal Legal Tech,0.9999999999999998
d47666aa-0052-467e-a6cc-abb1c0c22bd7,NepBay,0.8944271909999159
eddffbae-716a-4748-9557-7e03ad168ca5,Nepal Agri Tech,0.8944271909999159
f3a184f0-64ed-4ec4-9494-1db5257bc1c3,Nepal Manufacturing Tech,1.0
d342ee29-33d6-462b-a41d-bc59226c1c12,Tech In Asia Nepal,0.9999999999999998
5b85262b-e954-496b-82df-0bf2ea62a769,Nepal Hospitality Tech,1.0000000000000002
80ae2826-a811-4dd5-bc3f-368f5bb9e62e,Tech In Asia Nepal,0.9999999999999998
b22e67cb-9016-4684-836e-21be7be42821,Tootle,0.9999999999999998
2f09c370-f84b-472c-9938-2cb92c7beb29,Sustainable Solutions,1.0
300b87ed-4a53-4a69-b6ec-3226fec36fd0,Ansu Solutions,1.0
3ee82a8f-d12d-4037-be1b-bd1656ed0f4b,Nepal Wireless,1.0000000000000002
61fd499d-ff47-4eb7-9aa9-61d757eef134,Nepware,1.0000000000000002
6728c6df-d3ea-4890-8093-723a3511419c,Nepal Legal Tech,0.9999999999999998
3135903b-6382-48d2-b776-e3c695489027,Merojob,1.0
3f6fd259-6787-4f98-bb80-89912006a84e,Nepal Wireless,1.0000000000000002
04e996eb-ebed-4dbd-9e39-796725e4e0d2,Digi Technolab,0.8660254037844388
8baab474-a00d-49ee-b6bd-32122412e16f,ESignature,0.8944271909999159
be9cfbf0-9012-4576-9d80-87146c121188,Nepal E-commerce Development,1.0
fb8cd08a-b387-48d1-9560-413b34a25d96,NepBay,1.0
118547a9-9225-432d-99d9-fc93973ab6f4,Pumori Software Solutions,1.0000000000000002
f6bdfb5b-624f-4722-ac13-c63ccded7c8c,Deerwalk,0.9999999999999998
9122e391-df9d-41c1-8bbf-0401e8af7cbf,Nepal E-commerce Solutions,1.0
25003d12-f45c-4339-98e1-cbcaff0af6e0,Deerwalk,0.9999999999999998
623f08ce-a21b-4a55-8640-c8b92840de03,Nepal Retail Tech,1.0
c3243e4f-fc16-4e6f-93b6-4ff72f9e9e81,Nepal Blockchain Solutions,1.0
dceef63d-10be-4959-a6ba-a5daa2cdf557,Tech One Global,0.8944271909999159
dae1e97b-f8f0-43ab-beea-34cb913cc843,Nepal Telecom Services,1.0
98ed419b-dc38-4901-a4f6-c0b694708252,Nepal Retail Tech,1.0
667d390e-3290-4d1c-bbb5-0cd064eddf98,Nepal AI Solutions,1.0
76e7955a-e752-491d-8e07-36e4721edec9,Digi Technolab,0.8660254037844388
c5e02bc1-bea5-4325-9a69-7f4ef117c1c3,Nepal Water Tech,0.9999999999999998
959598a5-476c-4a38-9ce8-cebe38985674,Nepware,1.0
e81a86d6-c854-4238-b2a1-688a08403ff2,SunBi Design Studio,1.0
4b4e36a1-61f1-44a4-bb70-eb93998d0a13,Vianet,0.9999999999999997
4962b1ff-91d3-4b49-9a38-60ecd0c3df1f,Nepware,1.0
